#This file contains the data and best fit. 
#The first three columns are the data (x, y and y error)
#The next column is the transit component of the best fit (including airmass term)
#The next column is the airmass term (subtract from model and data to remove)
#The final three columns represent the GP fit to the red noise in the residuals:
# the first column is the mean of all the functions represented by the GP
# the second column is the 1sigma upper limit to the functions represented by the GP
# the third column is the 1sigma lower limit to the functions represented by the GP
54835.943921 0.986720 0.000506 0.986269 1.000245 -0.000009 0.000189 -0.000208
54835.944910 0.985750 0.000516 0.986444 1.000233 -0.000158 0.000052 -0.000367
54835.945899 0.985670 0.000508 0.986634 1.000221 -0.000255 -0.000031 -0.000479
54835.946908 0.986600 0.000507 0.986848 1.000209 -0.000272 -0.000038 -0.000505
54835.947917 0.987320 0.000504 0.987084 1.000197 -0.000232 -0.000008 -0.000456
54835.948906 0.987210 0.000522 0.987343 1.000186 -0.000166 0.000059 -0.000392
54835.949895 0.987040 0.000506 0.987636 1.000175 -0.000070 0.000153 -0.000292
54835.950904 0.988530 0.000510 0.987985 1.000163 0.000068 0.000283 -0.000147
54835.951914 0.988700 0.000508 0.988550 1.000152 0.000211 0.000431 -0.000010
54835.952903 0.989910 0.000523 0.989299 1.000141 0.000349 0.000576 0.000122
54835.953892 0.990540 0.000511 0.990144 1.000130 0.000488 0.000713 0.000263
54835.954901 0.991410 0.000507 0.991067 1.000119 0.000629 0.000849 0.000410
54835.955910 0.991940 0.000513 0.992024 1.000109 0.000772 0.000991 0.000553
54835.956919 0.994810 0.000515 0.992994 1.000098 0.000893 0.001115 0.000672
54835.957908 0.994980 0.000527 0.993940 1.000088 0.000929 0.001155 0.000703
54835.958897 0.996240 0.000519 0.994867 1.000078 0.000861 0.001087 0.000635
54835.959906 0.997390 0.000514 0.995779 1.000068 0.000679 0.000911 0.000447
54835.960916 0.995720 0.000507 0.996644 1.000058 0.000420 0.000655 0.000185
54835.961905 0.997970 0.000524 0.997432 1.000049 0.000169 0.000397 -0.000060
54835.962894 0.997830 0.000509 0.998149 1.000040 -0.000070 0.000153 -0.000293
54835.963903 0.998810 0.000516 0.998792 1.000030 -0.000277 -0.000055 -0.000500
54835.964912 0.998740 0.000512 0.999329 1.000021 -0.000469 -0.000247 -0.000691
54835.965921 0.998950 0.000515 0.999738 1.000012 -0.000613 -0.000394 -0.000833
54835.966910 0.999210 0.000526 0.999976 1.000003 -0.000680 -0.000461 -0.000898
54835.967899 0.999130 0.000519 0.999995 0.999995 -0.000677 -0.000457 -0.000897
54835.968908 0.999490 0.000513 0.999986 0.999986 -0.000619 -0.000392 -0.000845
54835.969918 0.999190 0.000509 0.999977 0.999977 -0.000528 -0.000301 -0.000755
54835.970907 0.999510 0.000525 0.999969 0.999969 -0.000419 -0.000201 -0.000637
54835.971896 0.999930 0.000515 0.999961 0.999961 -0.000315 -0.000102 -0.000528
54835.972905 0.999350 0.000514 0.999953 0.999953 -0.000243 -0.000017 -0.000468
54835.973914 1.001200 0.000532 0.999946 0.999946 -0.000235 -0.000003 -0.000467
