54835.909910710 9.8024e-01 9.2412e-04
54835.910899725 9.8092e-01 8.8695e-04
54835.911908923 9.8048e-01 8.8565e-04
54835.912918121 9.8021e-01 9.0210e-04
54835.913907135 9.8100e-01 9.2140e-04
54835.914896148 9.7982e-01 8.7598e-04
54835.915905346 9.7909e-01 8.9751e-04
54835.916914544 9.8084e-01 8.7447e-04
54835.917903558 9.7999e-01 9.0312e-04
54835.918892572 9.8095e-01 8.7893e-04
54835.919901770 9.8129e-01 8.7108e-04
54835.920910967 9.8135e-01 8.8734e-04
54835.921920166 9.8312e-01 8.7494e-04
54835.922909179 9.8071e-01 8.7906e-04
54835.923898193 9.8164e-01 8.7229e-04
54835.924907391 9.8039e-01 8.7136e-04
54835.925916589 9.8304e-01 8.7843e-04
54835.926905602 9.8155e-01 8.7728e-04
54835.927894616 9.8116e-01 8.4918e-04
54835.928903814 9.8471e-01 8.6431e-04
54835.929913012 9.8354e-01 8.5553e-04
54835.930902026 9.8330e-01 8.7041e-04
54835.931891039 9.8268e-01 8.4838e-04
54835.932900237 9.8540e-01 8.5213e-04
54835.933909435 9.8371e-01 8.5020e-04
54835.934918633 9.8452e-01 8.5178e-04
54835.935907646 9.8446e-01 8.6608e-04
54835.936896660 9.8325e-01 8.3956e-04
54835.937905858 9.8418e-01 8.4047e-04
54835.938915055 9.8455e-01 8.4139e-04
54835.939904069 9.8472e-01 8.5885e-04
54835.940893083 9.8556e-01 8.5468e-04
54835.941902281 9.8738e-01 8.5191e-04
54835.942911478 9.8703e-01 8.3852e-04
54835.943920676 9.8480e-01 8.3477e-04
54835.944909689 9.8584e-01 8.5090e-04
54835.945898703 9.8616e-01 8.4138e-04
54835.946907901 9.8696e-01 8.3754e-04
54835.947917099 9.8751e-01 8.2874e-04
54835.948906112 9.8929e-01 8.6428e-04
54835.949895126 9.8909e-01 8.3248e-04
54835.950904323 9.8909e-01 8.4088e-04
54835.951913521 9.8883e-01 8.3752e-04
54835.952902535 9.9208e-01 8.6448e-04
54835.953891548 9.9069e-01 8.4121e-04
54835.954900746 9.8996e-01 8.2981e-04
54835.955909943 9.9360e-01 8.4479e-04
54835.956919141 9.9457e-01 8.4660e-04
54835.957908154 9.9618e-01 8.6863e-04
54835.958897168 9.9660e-01 8.5709e-04
54835.959906365 9.9599e-01 8.4201e-04
54835.960915563 9.9633e-01 8.2756e-04
54835.961904577 9.9886e-01 8.5767e-04
54835.962893590 9.9812e-01 8.3112e-04
54835.963902788 1.0009e+00 8.4976e-04
54835.964911985 9.9997e-01 8.3795e-04
54835.965921182 9.9981e-01 8.4518e-04
54835.966910196 9.9953e-01 8.6066e-04
54835.967899209 9.9866e-01 8.4950e-04
54835.968908407 9.9763e-01 8.3423e-04
54835.969917604 1.0003e+00 8.2825e-04
54835.970906618 9.9899e-01 8.5395e-04
54835.971895631 1.0002e+00 8.3860e-04
54835.972904829 1.0010e+00 8.3785e-04
54835.973914026 1.0011e+00 8.9208e-04
54835.974903040 1.0003e+00 8.6921e-04
54835.975892053 9.9837e-01 8.3404e-04
54835.976901250 1.0008e+00 8.2503e-04
54835.977910447 1.0004e+00 8.3182e-04
54835.978919645 9.9955e-01 8.3718e-04
54835.979908658 1.0004e+00 8.5538e-04
54835.980900959 9.9875e-01 8.4914e-04
54835.981941799 9.9790e-01 8.5318e-04
54835.982892419 9.9760e-01 8.2219e-04
54835.983901617 1.0008e+00 8.3381e-04
54835.984910814 1.0013e+00 8.4109e-04
54835.985920011 9.9977e-01 8.4659e-04
54835.986909024 1.0004e+00 8.5627e-04
54835.987898038 9.9990e-01 8.3777e-04
54835.988907235 9.9916e-01 8.2528e-04
54835.989916432 9.9989e-01 8.4849e-04
54835.990905446 9.9933e-01 8.4676e-04
54835.991894459 9.9968e-01 8.3710e-04
54835.992903656 1.0008e+00 8.3529e-04
54835.993912854 9.9995e-01 8.2958e-04
54835.994922051 9.9943e-01 8.2313e-04
54835.995911064 9.9827e-01 8.5445e-04
54835.996900076 1.0003e+00 8.3658e-04
54835.997909274 9.9991e-01 8.3555e-04
54835.998918471 1.0018e+00 8.4238e-04
54835.999907485 1.0004e+00 8.6256e-04
54836.000896498 1.0006e+00 8.4238e-04
54836.001905695 1.0009e+00 8.4516e-04
54836.002914892 1.0016e+00 8.4868e-04
54836.003903905 9.9999e-01 8.5337e-04
54836.004892919 9.9997e-01 8.2173e-04
54836.005902116 1.0000e+00 8.2971e-04
54836.006911313 1.0018e+00 8.4362e-04
54836.007920509 1.0018e+00 8.5264e-04
54836.008909523 1.0010e+00 8.4653e-04
54836.009898536 1.0010e+00 8.3007e-04
54836.010907733 1.0007e+00 8.2527e-04
54836.011916930 9.9934e-01 8.2767e-04
54836.012905943 9.9955e-01 8.3203e-04
54836.013894956 1.0009e+00 8.5125e-04
54836.014904153 1.0008e+00 8.5840e-04
54836.015913350 1.0015e+00 8.4333e-04
54836.016902364 1.0004e+00 8.4439e-04
54836.017891377 1.0010e+00 8.1672e-04
54836.018900573 1.0020e+00 8.2148e-04
54836.019909771 1.0007e+00 8.3376e-04
54836.020918968 9.9967e-01 8.3584e-04
54836.021907981 1.0002e+00 8.3817e-04
54836.022896994 1.0007e+00 8.1571e-04
54836.023906191 1.0002e+00 8.2412e-04
54836.024915387 9.9960e-01 8.1722e-04
54836.025904400 9.9917e-01 8.3180e-04
54836.026893413 9.9946e-01 8.2191e-04
54836.027902610 1.0001e+00 8.1988e-04
54836.028911807 9.9973e-01 8.1285e-04
54836.029921004 1.0004e+00 7.9468e-04
54836.030910017 1.0027e+00 8.3206e-04
54836.031899030 9.9976e-01 8.1398e-04
54836.032908227 1.0013e+00 7.9935e-04
54836.033917424 1.0016e+00 8.0360e-04
54836.034906437 1.0011e+00 8.1975e-04
54836.035895450 9.9995e-01 8.1096e-04
54836.036904646 1.0006e+00 8.1667e-04
54836.037913843 9.9962e-01 7.9814e-04
54836.038902856 1.0006e+00 8.2448e-04
54836.039891869 9.9912e-01 8.0372e-04
54836.040901066 9.9866e-01 8.0456e-04
54836.041910262 1.0001e+00 8.1253e-04
54836.042919459 1.0009e+00 8.1606e-04
54836.043908472 1.0013e+00 8.2584e-04
54836.044897485 1.0017e+00 8.0778e-04
54836.045906681 1.0019e+00 8.2640e-04
54836.046915878 1.0028e+00 8.3974e-04
54836.047904891 1.0011e+00 8.4312e-04
54836.048879730 1.0024e+00 8.2148e-04
54836.049913957 9.9989e-01 8.1186e-04
54836.050902970 1.0003e+00 8.3454e-04
54836.051891983 1.0005e+00 8.2252e-04
54836.052901179 1.0022e+00 8.3044e-04
54836.053910376 1.0026e+00 8.4703e-04
54836.054919572 1.0021e+00 8.2653e-04
54836.055908585 1.0018e+00 8.5623e-04
54836.056897598 1.0039e+00 8.8887e-04
54836.057906795 1.0022e+00 8.7687e-04
54836.058915991 1.0025e+00 8.2346e-04
54836.059905004 1.0016e+00 8.3613e-04
54836.060894017 1.0031e+00 8.1577e-04
54836.061903213 1.0039e+00 8.2109e-04
54836.062912410 1.0019e+00 8.1432e-04
54836.063921606 1.0031e+00 8.3901e-04
54836.064910619 1.0010e+00 8.3237e-04
54836.065899631 1.0015e+00 8.0507e-04
54836.066908828 1.0006e+00 8.0986e-04
54836.067918024 1.0020e+00 8.2282e-04
54836.068907037 1.0013e+00 8.4274e-04
54836.069896050 1.0026e+00 8.1582e-04
54836.070905246 1.0018e+00 8.0747e-04
54836.071914443 1.0014e+00 8.0272e-04
54836.072903455 1.0025e+00 8.2614e-04
54836.073892468 1.0021e+00 8.1108e-04
54836.074901664 1.0014e+00 8.0162e-04
54836.075910860 1.0022e+00 7.9359e-04
54836.076920057 1.0014e+00 8.0915e-04
54836.077909069 1.0031e+00 8.2137e-04
54836.078898082 1.0031e+00 8.1540e-04
54836.079907278 1.0030e+00 8.1888e-04
54836.080916475 9.9969e-01 8.1496e-04
54836.081905487 1.0012e+00 8.1440e-04
54836.082894500 1.0023e+00 8.1480e-04
54836.083903696 1.0010e+00 8.3985e-04
54836.084912893 1.0009e+00 8.2338e-04
54836.085922089 1.0013e+00 8.1214e-04
54836.086911101 1.0011e+00 8.4253e-04
54836.087900114 1.0029e+00 8.1831e-04
54836.088909310 1.0018e+00 8.1257e-04
54836.089918506 1.0024e+00 8.1010e-04
54836.090907519 9.9961e-01 8.3464e-04
54836.091896531 1.0020e+00 8.3052e-04
54836.092905727 1.0013e+00 8.1610e-04
54836.093914924 1.0013e+00 8.1112e-04
54836.094903935 9.9998e-01 8.2478e-04
54836.095892948 1.0021e+00 8.1901e-04
54836.096902145 1.0017e+00 8.2475e-04
54836.097911341 1.0027e+00 8.4786e-04
54836.098920537 1.0019e+00 8.2522e-04
54836.099909549 1.0013e+00 8.2693e-04
54836.100898562 1.0000e+00 8.1611e-04
54836.101907758 1.0007e+00 8.1381e-04
54836.102916954 9.9983e-01 8.1214e-04
54836.103905967 1.0013e+00 8.3557e-04
54836.104894979 9.9969e-01 8.1903e-04
54836.105904175 9.9981e-01 8.1711e-04
54836.106913371 1.0016e+00 8.2153e-04
54836.107902383 1.0009e+00 8.3915e-04
54836.108891395 1.0013e+00 8.2026e-04
54836.109900592 1.0008e+00 8.1915e-04
54836.110909788 1.0007e+00 8.2922e-04
54836.111918984 1.0018e+00 8.2866e-04
54836.112907996 1.0001e+00 8.4579e-04
54836.113897008 1.0003e+00 8.2608e-04
54836.114906204 9.9907e-01 8.2772e-04
54836.115915401 1.0014e+00 8.2457e-04
54836.116624656 1.0004e+00 1.3246e-03
